Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Literaturpreise und Weltliteratur : die Bedeutung des Premio Biblioteca Breve für lateinamerikanische Literatur im Wandel der Zeit	-	Judith Illerhaus	De Gruyter	Berlin	2021	-	9783110748659; 3110748657	-	(Festeinband : EUR 89.95 (DE), EUR 89.95 (AT))	VIII, 209 Seiten	24 cm, 448 g	-	Latin American literatures in the world ; volume 12	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität zu Köln	Band	22,A13; 21,N17	860	Premio Biblioteca Breve; Kanon	860.79	https://d-nb.info/123181702X/04	-	-	-
Haiku : Gedichte aus fünf Jahrhunderten : Japanisch/Deutsch	-	ausgewählt, übersetzt und kommentiert von Eduard Klopfenstein und Masami Ono-Feller	Reclam	Ditzingen	2022	-	9783150113875; 3150113873	-	(Festeinband : EUR 30.00 (DE), EUR 30.90 (AT))	420 Seiten	25 cm	-	-	-	-	-	Band	22,A13; 21,N49	890; B	-	-	https://d-nb.info/1246768674/04	-	-	-
Die Nächte der Pest : Roman	Veba geceleri	Orhan Pamuk ; aus dem Türkischen von Gerhard Meier	Hanser	München	2022	-	9783446270848; 3446270841	1. Auflage	(Festeinband : circa EUR 32.00 (DE), circa EUR 32.90 (AT))	693 Seiten	22 cm, 847 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N44	890; B	-	-	-	-	-	-
Begegnungen zentraleuropäischer Literaturwissenschaft : Norbert Bachleitner zum 65. Geburtstag gewidmet	-	herausgegeben von Achim Hölter, Stephan-Immanuel Teichgräber und Paul Ferstl	WEIDLER Buchverlag	Berlin	2021	-	9783896937643; 3896937642	-	(Broschur : EUR 59.00 (DE), EUR 60.70 (AT), CHF 65.30 (freier Preis))	357 Seiten	22 cm, 598 g	-	Internationale Forschungen zur allgemeinen und vergleichenden Literaturwissenschaft ; 210	-	-	-	Band	22,A13; 21,N37	891.8; 890	Westslawische Sprachen; Ungarisch; Literatur	891.85009	https://d-nb.info/1240708025/04	-	-	-
Was wir verschweigen : Kriminalroman	Verivelka	Arttu Tuominen ; Übersetzung aus dem Finnischen von Anke Michler-Janhunen	Lübbe	Köln	2021	-	9783785727614; 3785727615	-	(Broschur : EUR 16.00 (DE), EUR 16.50 (AT), CHF 21.50 (freier Preis))	414 Seiten	22 cm	-	-	-	Erscheint auch als: Online-Ausgabe; Erscheint auch als: Tonträger-Ausgabe; Erscheint auch als	-	Band	22,A13; 21,N28	890; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=96414c2530984415846b1545960bd5e1&prov=M&dok_var=1&dok_ext=htm	-	-
Mein innerer Käfig : Roman	-	Azin Heidari Nejad	Dittrich	Weilerswist-Metternich	2021	-	9783947373666; 394737366X	-	(Broschur : EUR 13.00 (DE), EUR 13.00 (AT), CHF 16.90 (freier Preis))	115 Seiten	22 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N22	890; B	-	-	-	-	-	-
Friedensmorgen : 11 Erzählungen aus Korea	-	Yi Kyu Hee [und 10 weitere] ; Hg. An In Kil ; aus dem Koreanischen übersetzt von An In Kil in Zusammenarbeit mit Claudia Gehrke und Florian Rogge	Konkursbuch Verlag Claudia Gehrke	Tübingen	2021	-	9783887693206; 3887693205	-	(Broschur : EUR 18.00 (DE), EUR 18.50 (AT))	322 Seiten	21 cm	-	-	-	-	-	Band	22,A13; 21,N19	890; B	-	-	https://d-nb.info/123313146X/04	-	-	-
Wuhan : Dokumentarroman	Dang Wu han bing du lai lin	Liao Yiwu ; aus dem Chinesischen von Brigitte Höhenrieder und Hans Peter Hoffmann	S. Fischer	Frankfurt am Main	2021	-	9783103971057; 3103971052	-	(Festeinband : EUR 24.00 (DE), EUR 24.70 (AT))	351 Seiten	21 cm, 463 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N17	890; B	-	-	https://d-nb.info/1231932783/04	http://deposit.dnb.de/cgi-bin/dokserv?id=06ebbf4f949949008ea1cada276f2b90&prov=M&dok_var=1&dok_ext=htm	-	-
Polybios von Megalopolis : Staatsdenken zwischen griechischer Poliswelt und römischer Res Publica	-	Jonas Scherr, Martin Gronau, Stefano Saracino (Hrsg.)	Nomos	Baden-Baden	2022	-	9783848751013; 3848751011	1. Auflage	(Broschur : circa EUR 64.00 (DE))	319 Seiten	23 cm, 461 g	-	Staatsverständnisse ; Band 159	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N44	320; 900	Polybius; Staatslehre	320.4092; 907.202	https://d-nb.info/1244543950/04	http://deposit.dnb.de/cgi-bin/dokserv?id=63bfd6e5c26349ff9e34179416178a09&prov=M&dok_var=1&dok_ext=htm	-	-
Inszenierte Geschichte : Medialität und Politik europäischer Hochschuljubiläen von 1850 bis heute	-	herausgegeben von Anton F. Guhl und Gisela Hürlimann	De Gruyter Oldenbourg	Berlin	2022	-	9783110736649; 3110736640	-	(Festeinband : EUR 89.95 (DE), EUR 89.95 (AT))	XII, 371 Seiten	24 cm, 685 g	-	Medien der Geschichte ; Band 5	Beiträge des internationalen Workshops "Hochschuljubiläen zwischen Geschichte, Gegenwart und Zukunft", der im Frühling 2020 als Videokonferenz stattfand. - Vorwort	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N28	370; 900	Hochschule; Jubiläum; Kollektives Gedächtnis	378.40904	https://d-nb.info/1236815351/04	-	-	-
1913: co jsem ještě chtěl vyprávět	1913: was ich unbedingt noch erzählen wollte	Florian Illies ; přeložil Tomáš Dimter	Vydalo nakladatelství Host	Brno	2021	-	9788027505760	První vydání	(Festeinband)	251 Seiten	21 cm	-	-	-	-	-	Band	22,A13	700; 800; 900	Künste; Kultur	700.9041	https://d-nb.info/1238241840/04	-	-	-
Theorien und Methoden der Geschichtswissenschaft	-	Stefan Jordan	Brill, Schöningh	Paderborn	2021	-	9783825257606; 3825257606	5., aktualisierte Auflage	UTB : (Broschur : EUR 20.00 (DE), EUR 20.60 (AT), CHF 26.90 (freier Preis))	230 Seiten	22 cm, 359 g	-	UTB ; 3104. Geschichte; Orientierung Geschichte	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N41	900	Geschichtswissenschaft	907.2	https://d-nb.info/124265657X/04	-	-	-
Pakt mit dem Feuer : Philosophie eines weltverändernden Bundes	-	Jens Soentgen	Matthes & Seitz Berlin	Berlin	2021	-	9783751803403; 3751803408	Erste Auflage	(Festeinband : circa EUR 22.00 (DE), circa EUR 22.70 (AT), circa CHF 29.50 (freier Preis))	223 Seiten	22 cm, 350 g	-	-	-	-	-	Band	22,A13; 21,N17	300; 900	Feuer; Kultur	304.2	https://d-nb.info/1232014427/04	http://deposit.dnb.de/cgi-bin/dokserv?id=9b41fb8bdcc4486bb02ee45c14f6673a&prov=M&dok_var=1&dok_ext=htm	-	-
Trading zones of digital history	-	Max Kemman	De Gruyter Oldenbourg	Berlin	2021	-	9783110681963; 311068196X	-	(Festeinband : EUR 49.95 (DE) (freier Preis), EUR 49.95 (AT) (freier Preis))	VI, 182 Seiten	24 cm, 398 g	-	Studies in digital history and hermeneutics ; volume 1	-	Erscheint auch als: Online-Ausgabe	Dissertation; University of Luxembourg2019	Band	22,A13; 21,N14	900; 004	Geschichtswissenschaft; Digitalisierung; Digital Humanities; Kooperation; Informatik	907.20285	https://d-nb.info/1230634819/04	-	-	-
Troubling topics, sacred texts : readings in Hebrew Bible, New Testament, and Qur'an	-	edited by Roberta Sterman Sabbath	De Gruyter	Berlin	2021	-	9783110634266; 3110634260	-	(Festeinband : EUR 94.95 (DE) (freier Preis), EUR 94.95 (AT) (freier Preis))	XII, 706 Seiten	24 cm, 1146 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N03	220; 290; 900	Bibel; Zeithintergrund; Kultur; Koran; Rezeption	221.6; 225.6	https://d-nb.info/1224979761/04	-	-	-
Einverleibungen : Imaginationen - Praktiken - Machtbeziehungen	-	herausgegeben von Faline Eberling, Eva Paetzold und Maria Schaller	Reimer	Berlin	2021	-	9783496016557; 3496016558	-	(Festeinband : circa EUR 29.90 (DE), circa EUR 30.80 (AT))	254 Seiten	25 cm, 846 g	-	Schriftenreihe der Isa-Lohmann-Siems-Stiftung ; Bd. 14	-	-	-	Band	22,A13; 20,N52	000; 300; 900	-	-	https://d-nb.info/1223789071/04	-	-	-
Haute Route : von Chamonix nach Zermatt, Saas Fee : mit vielen lohnenden Varianten	-	Michael Waeber	Bergverlag Rother	München	2022	-	9783763359196	3., neu bearbeitete Auflage	(Broschur : EUR 14.90 (DE), EUR 15.40 (AT))	194 Seiten	17 cm	-	Rother-Skitourenführer	-	-	-	Band	22,A13	796; 910	Tourenskilauf	796.930949479	https://d-nb.info/1252530463/04	-	-	-
Haute Route : von Chamonix nach Zermatt, Saas Fee : mit vielen lohnenden Varianten	-	Michael Waeber	Bergverlag Rother	München	2022	-	9783763359196	3., neu bearbeitete Auflage	(Broschur : EUR 14.90 (DE), EUR 15.40 (AT))	194 Seiten	17 cm	-	Rother-Skitourenführer	-	-	-	Band	22,A13	796; 910	Tourenskilauf	796.930949479	https://d-nb.info/1252530463/04	-	-	-
Bozen : Sarntal, Ritten, Eppan, Kalterer See, Seiser Alm, Rosengarten	-	Franziska Baumann	KOMPASS-Karten	Innsbruck	2022	-	9783991212096; 3991212099	1. Auflage	(Broschur : EUR 14.99 (DE), EUR 14.99 (AT), CHF 21.90 (freier Preis))	220 Seiten	18 cm, 312 g	1 Extra-Tourenkarte	Kompass ; 5709	-	-	-	Band	22,A13; 21,N24	796; 910	-	-	https://d-nb.info/1235003876/04	http://deposit.dnb.de/cgi-bin/dokserv?id=3142fa8073b447a7b9b2380355c25b3e&prov=M&dok_var=1&dok_ext=htm	-	-
Ferien in der Schweiz : ab in den Schnee : wo der Winter in der Schweiz am schönsten ist - die besten Tipps für traumhafte Ferien : Verlagsbeilage : 14. November 2021	Ferien in der Schweiz	eine Zusammenarbeit von Tamedia und Schweiz Tourismus	Tamedia; Schweiz Tourismus	[Zürich]	2021	-	-	-	-	19 Seiten	48 cm	-	-	-	-	-	Band	22,A13	910	-	-	-	-	-	-
Unterwegs : auf Rundwegen in der Unteren Schranne : von historischen Pfad-Findern, Wegkreuzen, Kapellen, Heiligen, Geschichtlichem sowie angenehmen Erinnerungen und einer wunderbaren Gegend	-	Gerhard Huber	TAK, Tiroler Autorinnen u. Autoren Kooperative	Innsbruck	2021	-	9783900888770; 3900888779	-	(Festeinband : EUR 26.00 (DE), EUR 26.00 (AT))	187 Seiten	23 cm	-	-	-	-	-	Band	22,A13; 21,N46	796; 910; 230	-	-	https://d-nb.info/1245467409/04	-	-	-
Der Inselgast : vom Reisen	-	Eva Masthoff	chiliverlag	Verl	2021	-	9783943292978; 3943292975	1. Auflage	(Broschur : EUR 12.90 (DE), EUR 13.30 (AT))	110 Seiten	19 cm	-	-	-	-	-	Band	22,A13; 21,N37	910	-	-	https://d-nb.info/1240707002/04	-	-	-
Erinnerungen an das Hotel Klausenpasshöhe : Sommer 1959 bis 1964	-	Martin Arnold	Verlag Gisler 1843 AG	Altdorf	2021	-	9783906932262; 3906932265	-	(Festeinband : CHF 34.00 (freier Preis))	116 Seiten	23 cm	1 Karte, 1 Visitenkarte	-	-	-	-	Band	22,A13; 21,N29	910	-	-	https://d-nb.info/1237063353/04	-	-	-
Epic train journeys : the inside track to the World's greatest rail routes	-	Monisha Rajesh ; edited by Robert Klanten and Elli Stuhler	Gestalten	Berlin	2021	-	9783967040203; 3967040208	-	(Festeinband : EUR 39.90 (DE), EUR 41.10 (AT), CHF 51.90 (freier Preis))	288 Seiten	29 cm, 1751 g	-	-	-	-	-	Band	22,A13; 21,N18	910; 380	-	-	https://d-nb.info/1232339210/04	http://deposit.dnb.de/cgi-bin/dokserv?id=e4cbd50f9406466fb547ec8cc4c64b4b&prov=M&dok_var=1&dok_ext=htm	-	-
Steinberge : Loferer & Leoganger	-	Adi Stocker	Panico Alpinverlag	Köngen	2021	-	9783956111433; 3956111435	1. Auflage	(Broschur : EUR 49.80 (DE), EUR 51.20 (AT))	598 Seiten	19 cm	1 Karte	-	-	-	-	Band	22,A13; 21,N10	796; 910	-	-	https://d-nb.info/1228568103/04	-	-	-
Graubünden Nord	-	Wolfgang Heitzmann	KOMPASS-Karten GmbH	Innsbruck	2021	-	9783991211358; 3991211351	1. Auflage	(Broschur : EUR 14.99 (DE), EUR 14.99 (AT), CHF 21.90 (freier Preis))	288 Seiten	18 cm, 395 g	1 Karte	Kompass ; 5922	-	-	-	Band	22,A13; 20,N52	796; 910	-	-	https://d-nb.info/1223390691/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a5fc0f03e522412e8480f93e0d2740fb&prov=M&dok_var=1&dok_ext=htm	-	-
Wanderlust Schweiz : 100 Traumpfade für Gipfelstürmer und Flachlandentdecker : GPX-Daten zum Download	-	Text und Fotos: Wolfgang Heitzmann [und andere]	KOMPASS-Karten	Innsbruck	2021	-	9783990449837; 3990449834	1. Auflage	(Broschur : EUR 15.00 (DE), EUR 15.00 (AT), CHF 21.90 (freier Preis))	252 Seiten	22 cm, 436 g	-	Kompass ; 1647	-	-	-	Band	22,A13; 20,N52	796; 910	-	-	https://d-nb.info/1223389715/04	-	-	-
Handbuch Italienisch : Sprache - Literatur - Kultur : für Studium, Lehre, Praxis	-	herausgegeben von Antje Lobin und Eva-Tabea Meineke	Erich Schmidt Verlag	Berlin	2021	-	9783503177981; 3503177981	-	(Festeinband : EUR 129.00 (DE), EUR 109.00 (DE) (Subskriptionspreis bis 30.04.2021), EUR 132.70 (AT), EUR 112.10 (AT) (Subskriptionspreis bis 30.04.2021))	XIV, 690 Seiten	24 cm, 1130 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N46	450; 850; 910	Italianistik; Linguistik; Italienisch; Literatur; Landeskunde	450	https://d-nb.info/1220792152/04	-	-	-
Pride in tradition	Mut zur Tradition	project managers: Maria Wegerth, Johannes Pleil ; text: Helena Zottmann, Heidrun Henke, Simone Steurer	Weinviertel Tourismus GmbH	Poysdorf	2020	-	-	-	-	11 Seiten	28 cm	-	Weinviertel - dished up	-	-	-	Band	22,A13	640; 910	-	-	https://d-nb.info/1240285108/04	-	-	-
Odvaha zachovávat' tradície	Mut zur Tradition	projectu: Maria Wegerth, Johannes Pleil ; text: Helena Zottmann, Heidrun Henke, Simone Steurer	Weinviertel Tourismus GmbH	Poysdorf	2020	-	-	-	-	11 Seiten	28 cm	-	Weinviertel - na tanieri	-	-	-	Band	22,A13	640; 910	-	-	https://d-nb.info/1240285094/04	-	-	-
Singapore dream and other adventures : travel writings from an Asian journey	Aus Indien	Hermann Hesse, author of Siddhartha ; translated by Sherab Chödzin Kohn	Shambhala Publications, Inc	Boulder, Colorado	2018	-	9781611805895; 1611805899	First edition	(Broschur : EUR 17.50)	xvii, 141 Seiten	22 cm	-	-	-	-	-	Band	22,A13	830; 910	Hesse, Hermann	838.91203	https://d-nb.info/1172521549/04	-	-	-
SUP-Guide Bayerisches Alpenvorland : 15 SUP-Spots + die schönsten Biergärten	-	Anja & Andy Klotz	Thomas Kettler Verlag	Hamburg	2022	-	9783985131044; 398513104X	4., aktualisierte Auflage	(Spiralbindung : EUR 16.90 (DE), EUR 17.40 (AT), CHF 21.90 (freier Preis))	152 Seiten	19 cm, 350 g	-	-	-	-	-	Band	22,A13; 21,N50	796; 914.3	Stehpaddeln	797.3094336	https://d-nb.info/1247294331/04	-	-	-
Lutherweg 1521 : ein deutscher Pilgerweg von Worms zur Wartburg : 24 Etappen	-	Claus-Günter Frank ; in Zusammenarbeit mit dem Verein Lutherweg in Hessen e.V	Rother Bergverlag	Oberhaching	2022	-	9783763345816; 3763345817	1. Auflage	(Broschur : EUR 14.90 (DE), EUR 15.40 (AT), CHF 21.90 (freier Preis))	183 Seiten	17 cm, 214 g	-	Rother Wanderführer	-	-	-	Band	22,A13; 20,N50	796; 914.3	-	-	https://d-nb.info/1222691485/04	-	-	-
Ihr Landkreis stellt sich vor ... Landkreis Sonneberg : einkaufen regional genial	-	Verlagsleiter und verantwortlich für den Textteil: Mirko Reise	Linus Wittich Medien KG	Ilmenau	2021	-	-	Sonderveröffentlichung der Linus Wittich Medien KG	-	16 Seiten	30 cm	-	-	-	-	-	Band	22,A13	914.3	-	-	-	-	-	-
Rheinsberg	-	mit Text- und Fotobeiträgen von Peter Böthig, Regine Buddeke, Bernd Ewert [und 13 weitere]	Edition Rieger; Kunst- und Kulturverein Rheinsberg e.V	Karwe; [Rheinsberg]	2021	-	9783947259397	-	(Festeinband)	139 Seiten	22 cm	-	-	-	-	-	Band	22,A13	700; 720; 914.3	-	-	-	-	-	-
Bürgerinformationsbroschüre : die Stadt Kalbe (Milde) mit ihren Ortsteilen	Bürgerinformationsbroschüre(Stadt Kalbe (Milde))	Einheitsgemeinde Stadt Kalbe (Milde)	mediaprint infoverlag	Mering	2021	-	-	3. Auflage	-	40 Seiten	20 x 21 cm	-	-	-	-	-	Band	22,A13	350; 914.3	-	-	https://d-nb.info/1237901200/04	-	-	-
Infobroschüre	Landkreis Rottweil(Infobroschüre)	Landkreis Rottweil	mediaprint infoverlag	Mering	2021	-	-	11. Auflage	-	44 Seiten	20 x 21 cm	-	-	-	-	-	Band	22,A13	350; 914.3	-	-	https://d-nb.info/123785198X/04	-	-	-
Goethe in Berlin und Potsdam	-	Otto Pniower	Klaus Becker Verlag	Potsdam	2021	-	9783883723365; 3883723363	Neusatz und Nachdruck der Ausgabe des Jahres 1925	(Festeinband : EUR 22.00 (DE), EUR 22.70 (AT))	123 Seiten	22 cm, 350 g	-	-	"Zum 60jährigen Jubiläum des Vereins für die Geschichte Berlins seine Mitgliedern dargeboten, Berlin Januar 1925"	-	-	Band	22,A13; 21,N47	830; 914.3	Goethe, Johann Wolfgang von	831.6	-	-	-	-
Gesichter der Stadt : viel Gefühl, ganz viel Leben und noch mehr Heimat	-	Chefredaktion, Herausgeber: Stephan Falk & Jeannette Fentroß	Eifeler Literaturverlag	Aachen	2021	-	9783961230242	1. Auflage	(Broschur)	142 Seiten	24 cm, 500 g	-	Endlich Köln ; 1	-	-	-	Band	22,A13; 21,N44	914.3	Heimatkunde	914.35514	https://d-nb.info/1244637742/04	-	-	-
Feuer der Eifel : Zufluchtsort, Sehnsuchtsziel und Heimat	-	Herausgeber, Chefredaktion: Stephan Falk und Jeannette Fentroß	Eifeler Literaturverlag	Aachen	2021	-	9783961230235	1. Auflage	(Broschur)	154 Seiten	24 cm, 565 g	-	Endlich Eifel ; 4	-	-	-	Band	22,A13; 21,N28	914.3	Heimatkunde	914.34319	https://d-nb.info/123681584X/04	-	-	-
Der Albschäferweg und seine Zeitspuren : Wandern in der Heidenheimer Brenzregion	-	Susi Reiser	Verlag Regionalkultur	Heidelberg; Ubstadt-Weiher; Stuttgart; Speyer; Basel	2021	-	9783955052980; 3955052982	-	(Broschur : EUR 16.90 (DE), EUR 17.40 (AT))	187 Seiten	19 cm	-	-	-	-	-	Band	22,A13; 21,N27	796; 914.3	-	-	https://d-nb.info/1236221028/04	-	-	-
Premiumwanderwege Schwarzwald : 25 ausgezeichnete Wege mit Qualitätsgarantie	-	Dieter Buck	J. Berg	München	2021	-	9783862467266; 3862467260	-	(Broschur : EUR 15.99 (DE), EUR 16.50 (AT), CHF 22.90 (freier Preis))	142 Seiten	19 cm	-	Die schönsten Touren	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N20	796; 914.3	-	-	https://d-nb.info/1233306170/04	http://deposit.dnb.de/cgi-bin/dokserv?id=239c814189a54dc3875f8def46fa765d&prov=M&dok_var=1&dok_ext=htm	-	-
Wanderlust im Land von Rhein und Ruhr : 100 Traumpfade für Gipfelstürmer und Flachlandentdecker : GPX-Daten zum Download	-	Text und fotos Lisa Aigner [und andere]	KOMPASS-Karten	Innsbruck	2021	-	9783990449806; 399044980X	1. Auflage	(Broschur : EUR 10.00 (DE), EUR 10.00 (AT), CHF 14.50 (freier Preis))	224 Seiten	22 cm, 392 g	-	Kompass ; 1615	-	-	-	Band	22,A13; 20,N52	796; 914.3	-	-	https://d-nb.info/1223391582/04	-	-	-
Wanderlust Deutsche Küste : 100 Traumpfade für Flachlandentdecker und Küstenwanderer : GPX-Daten zum Download	-	Texte: Bernhard Pollmann  [und andere]	KOMPASS-Karten	Innsbruck	2021	-	9783990449752; 3990449753	1. Auflage	(Broschur : EUR 10.00 (DE), EUR 10.00 (AT), CHF 14.50 (freier Preis))	254 Seiten	22 cm, 444 g	-	Kompass ; 1604	-	-	-	Band	22,A13; 20,N52	796; 914.3	-	-	https://d-nb.info/1223391310/04	-	-	-
Wanderlust Deutschland : 200 Traumpfade für Gipfelstürmer und Flachlandentdecker : GPX-Daten zum Download	-	Textbeiträge und Fotos: Lisa Aigner [und weitere]	KOMPASS-Karten GmbH	Innsbruck	2021	-	9783990449738; 3990449737	1. Auflage	(Broschur : EUR 10.00 (DE), EUR 10.00 (AT), CHF 14.50 (freier Preis))	456 Seiten	22 cm, 780 g	-	Kompass ; 1600	3. Auflage	-	-	Band	22,A13; 20,N52	796; 914.3	-	-	https://d-nb.info/122339123X/04	-	-	-
Wanderlust Allgäu : 100 Traumpfade für Gipfelstürmer und Flachlandentdecker : GPX-Daten zum Download	-	Text und Fotos Siegfried Garnweidner [und andere]	KOMPASS-Karten	Innsbruck	2021	-	9783990449844; 3990449842	1. Auflage	(Broschur : EUR 15.00 (DE), EUR 15.00 (AT), CHF 21.90 (freier Preis))	248 Seiten	22 cm, 430 g	-	Kompass ; 1625	-	-	-	Band	22,A13; 20,N52	796; 914.3	-	-	https://d-nb.info/1223391019/04	-	-	-
Wanderlust Schwarzwald : 100 Traumpfade für Gipfelstürmer und Flachlandentdecker : GPX-Daten zum Download	-	Text und Fotos Peter Freier [und andere]	KOMPASS-Karten	Innsbruck	2021	-	9783990449790; 3990449796	1. Auflage	(Broschur : EUR 15.00 (DE), EUR 15.00 (AT), CHF 21.50 (freier Preis))	260 Seiten	22 cm, 453 g	-	Kompass ; 1619	-	-	-	Band	22,A13; 20,N52	796; 914.3	-	-	https://d-nb.info/1223389383/04	-	-	-
Wanderlust im Elbsandsteingebirge und bei Dresden : 100 malerische Pfade für Gipfelstürmer und Flachlandentdecker : GPX-Daten zum Download	-	Text und Foto: Bernhard Pollmann, Maria Strobl, Kay Tschersich	KOMPASS-Karten	Innsbruck	2021	-	9783990449813; 3990449818	1. Auflage	(Broschur : EUR 15.00 (DE), EUR 15.00 (AT), CHF 21.50 (freier Preis))	244 Seiten	22 cm, 423 g	-	Kompass ; 1617	-	-	-	Band	22,A13; 20,N52	796; 914.3	-	-	https://d-nb.info/1223389316/04	-	-	-
Utting - natürlich am Ammersee : Bürgerinfobroschüre	Utting am Ammersee(Informationsbroschüre)	-	mediaprint infoverlag gmbh	Mering	2020	-	-	13. Auflage	-	52 Seiten	24 cm	-	-	-	-	-	Band	22,A13	350; 914.3	-	-	https://d-nb.info/1238385214/04	-	-	-
Wir sind noch da! : mutige Frauen aus Afghanistan	-	Nahid Shahalimi (Hg.)	Elisabeth Sandmann Verlag	München	2022	-	9783945543566; 3945543568	2. Auflage	(Festeinband : circa EUR 20.00 (DE), circa EUR 20.60 (AT), circa CHF 28.90 (freier Preis))	143 Seiten	22 cm, 441 g	-	-	-	Erscheint auch als	-	Band	22,A13; 21,N39	920; 300	-	-	https://d-nb.info/1241777535/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a0a613c54a764b848c11fe8f40fa8e05&prov=M&dok_var=1&dok_ext=htm	-	-
Napoleons Clan	-	Ralf G. Jahn	MatrixMedia Verlag	Göttingen	2022	-	9783946891192; 3946891195	-	(Broschur : EUR 29.90 (DE), EUR 30.80 (AT), CHF 36.00 (freier Preis))	494 Seiten	24 cm, 900 g	-	-	Ab 12	-	-	Band	22,A13; 21,N20	920; 940	Bonaparte	929.74	https://d-nb.info/1233308122/04	-	-	-
IBN : Corpus alphabeticum : Sectio generalis : Quintus Caecilius usque ad Raimondi, Gianni	-	-	Dietrich-Verlag	Osnabrück	2021	-	9783867710008; 9783867712637	-	Zeller : (Gewebe);  : (Gewebe)	750 Seiten	25 cm	-	-	-	-	-	Band	22,A13	010; 920	-	-	-	-	-	-
Bitte eintragen! : die Besucherbücher der Herzog August Bibliothek 1667-2000	-	Hole Rößler und Marie von Lüneburg (Hrsg.)	Herzog August Bibliothek	Wolfenbüttel	2021	-	9783447116640; 3447116641	-	(Festeinband : circa EUR 19.80 (DE), circa EUR 20.40 (AT))	214 Seiten	24 cm, 568 g	-	-	-	-	-	Band	22,A13; 21,N21	020; 920	Herzog August Bibliothek; Benutzer; Historische Persönlichkeit; Berühmte Persönlichkeit; Besucherbuch	027.44359757	https://d-nb.info/1233752332/04	-	-	-
IBN : Index bio-bibliographicus notorum hominum	-	herausgegeben von Jean-Pierre Lobies, herausgegeben von Otto Zeller und Wolfram Zeller	Dietrich-Verlag; Biblio-Verlag; Zeller Verlag	Osnabrück; Mettingen; Saerbeck	1973	-	9783867710008; 3764807261	-	Zeller : (Gewebe); Biblio-Verl	Bände	26 cm	-	-	Später ediderunt Susanna Wand, M.A., Birgit Westrup M.A	-	-	Band	22,A13	010; 920	Biografie	016.92	-	-	-	-
Altstraßenforschung als Archäoprognose : theoretische und methodische Überlegungen zur Wegeforschung am Beispiel Westlicher Bodensee	-	Claudia Rodat	wbg Academic	Darmstadt	2022	-	9783534405558; 3534405552	-	(Festeinband : EUR 60.00 (DE), EUR 61.70 (AT))	381 Seiten	23 cm	-	-	-	-	Dissertation; Albert-Ludwigs-Universität Freiburg im Breisgau2019	Band	22,A13; 22,N07	380; 930	Altstraße; Wegenetz	388.1094346228	https://d-nb.info/1251256511/04	-	-	-
Sonne, Kosmos, Rom : Kaiser Julian, Hymnos auf den König Helios	-	eingeleitet, übersetzt und mit interpretierenden Essays versehen von Franco Ferrari, Martin Hose, Stefan Rebenich, Adolf Martin Ritter, Michael Schramm, Ilinca Tanaseanu-Döbler ; herausgegeben von Michael Schramm	Mohr Siebeck	Tübingen	2022	-	9783161575433; 3161575431	-	(Gewebe : EUR 89.00 (DE))	XII, 298 Seiten	23 cm, 562 g	-	SAPERE ; Band 40	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 22,N03	290; 930	Julian; Helios; Theologie; Philosophie; Religionspolitik	292.2113	https://d-nb.info/1249500192/04	http://deposit.dnb.de/cgi-bin/dokserv?id=99d78b5e7e1a4cf0b70954b168be4090&prov=M&dok_var=1&dok_ext=htm	-	-
